brand,model,engine_type,engine_code,obd_available,rpm,speed,coolant_temp,intake_temp,throttle_pos,engine_load,map,maf,short_fuel_trim,long_fuel_trim,o2_voltage,dtc_count,fault_label,symptom_power_loss,symptom_hard_start,symptom_rough_idle,symptom_black_smoke,symptom_blue_smoke,symptom_white_smoke,symptom_high_consumption,symptom_check_engine,symptom_engine_vibration,symptom_misfire_feel,symptom_stalls_idle,symptom_overheating,symptom_hard_start_hot,symptom_hard_start_cold,symptom_slow_acceleration,symptom_fuel_smell,symptom_rpm_fluctuation,symptom_three_cylinders,symptom_coolant_loss,symptom_low_turbo_pressure,symptom_turbo_whistle,symptom_limp_mode,symptom_no_throttle_response,symptom_weak_battery,symptom_slow_crank,symptom_alternator_not_charging,symptom_battery_light,symptom_fan_runs_often,symptom_temp_drops_while_driving,symptom_slow_warmup,symptom_timing_chain_noise,symptom_dpf_light,symptom_frequent_dpf_regen,symptom_sulfur_smell,symptom_hard_shifting,symptom_gearbox_jerks,symptom_oil_consumption,symptom_metallic_noise,symptom_brake_vibration,symptom_pulls_side,symptom_abs_light,symptom_esp_light,symptom_brake_squeal,symptom_soft_brake_pedal,symptom_steering_wheel_vibration,symptom_noise_over_bumps,symptom_wheel_knock,symptom_steering_play,symptom_pulls_when_braking
Opel,Focus,2.2 diesel,BKD,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ignition_issue,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peugeot,Passat,1.6 benzina,K9K,1,811,24,90,26,27.06,92.91,7.18,21.2,4.52,-4.86,0.2,4,turbo_issue,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renault,Octavia,1.9 TDI,BKC,1,937,23,87,25,6.57,33.37,50.05,25.84,4.69,-2.2,0.26,1,starter_issue,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mercedes,Astra,1.9 TDI,BLS,1,868,111,81,39,20.11,49.27,38.47,33.89,-1.99,-0.63,0.29,1,misfire,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes,Megane,1.9 TDI,BKC,1,802,52,83,35,29.83,33.2,58.87,12.77,-3.93,4.3,0.67,1,steering_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
BMW,Avensis,2.0 benzina,K9K,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,cooling_issue,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BMW,Golf,1.9 TDI,OM646,1,766,6,71,38,30.36,45.34,63.01,6.65,-2.35,3.48,0.59,2,thermostat_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skoda,Astra,1.6 HDI,1ZZ,1,794,111,81,36,1.93,31.24,56.26,17.47,-2.6,3.09,0.26,4,throttle_body_issue,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VW,Octavia,2.0 benzina,AXR,1,825,19,95,20,12.84,20.43,30.84,10.23,3.91,-4.79,0.79,1,steering_issue,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Peugeot,Seria 3,2.0 benzina,AXR,1,878,70,93,24,22.14,32.51,41.27,32.2,-2.73,-3.6,0.58,0,wheel_bearing_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Audi,Octavia,1.8 benzina,1ZZ,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,turbo_issue,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Audi,Golf,1.9 TDI,AXR,1,917,17,94,34,13.68,38.18,68.96,9.85,-3.84,0.07,0.28,4,abs_sensor_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
Renault,C Class,2.0 benzina,N47,1,764,60,95,32,18.02,38.23,38.57,32.56,3.82,2.1,0.7,1,battery_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes,Avensis,1.6 HDI,BKD,1,863,119,93,34,15.86,46.38,50.6,12.16,0.12,3.62,0.77,1,suspension_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
Renault,Megane,2.2 diesel,Z19DTH,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,wheel_bearing_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Peugeot,Focus,2.0 benzina,1ZZ,1,900,29,90,40,14.79,88.34,16.56,19.5,2.48,4.78,0.47,4,turbo_issue,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skoda,Megane,1.9 TDI,K9K,1,947,26,91,40,8.33,45.11,33.15,25.85,-3.32,-4.12,0.4,1,brake_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
Ford,Avensis,2.2 diesel,DV6,1,947,72,89,29,17.97,40.59,44.01,31.95,1.39,4.74,0.45,1,suspension_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
Ford,A4,2.0 TDI,Z19DTH,1,810,107,92,27,9.9,41.57,36.03,27.31,26.05,15.62,0.42,3,injector_issue,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Audi,A4,1.6 benzina,1ZZ,1,922,82,94,44,6.25,59.47,61.4,8.84,-0.82,-0.81,0.66,1,battery_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Opel,Passat,2.0 benzina,BLS,1,950,22,90,32,32.66,20.23,27.53,22.89,21.98,14.62,0.55,2,injector_issue,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,A4,1.5 dCi,N47,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,abs_sensor_issue,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Opel,Avensis,2.0 TDI,DV6,1,771,42,90,21,32.29,35.44,67.7,31.5,0.89,-0.52,0.78,0,wheel_alignment_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Opel,Seria 3,2.2 diesel,N47,1,832,39,87,28,13.9,23.63,50.72,20.5,1.74,0.58,0.42,2,ignition_issue,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Toyota,Golf,2.0 TDI,BLS,1,788,14,89,30,24.24,48.6,43.27,2.96,12.53,13.84,0.44,2,maf_issue,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mercedes,Passat,1.5 dCi,BLS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,o2_sensor_issue,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VW,A4,1.9 TDI,BLS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,dpf_issue,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Opel,Golf,2.0 TDI,DV6,1,936,73,88,38,17.67,45.18,60.68,26.76,3.82,-1.55,0.29,0,wheel_bearing_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
Renault,C Class,1.8 benzina,DV6,1,821,4,93,43,27.5,51.78,40.97,8.98,-3.01,-4.78,0.76,3,ignition_issue,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Opel,Astra,2.0 benzina,OM646,1,938,115,85,21,8.64,23.05,30.7,14.04,-2.78,0.92,0.27,1,wheel_bearing_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
Audi,Megane,1.6 HDI,OM646,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,maf_issue,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Opel,A4,2.0 benzina,K9K,1,822,35,88,39,34.82,79.74,5.86,26.22,1.36,-1.32,0.76,1,turbo_issue,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VW,C Class,1.9 TDI,BKC,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,catalyst_issue,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skoda,Focus,1.9 TDI,BKC,1,908,36,86,36,31.31,56.16,27.47,16.72,2.76,4.92,0.52,1,egr_issue,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VW,Seria 3,1.6 benzina,DV6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,steering_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
BMW,Megane,1.6 HDI,K9K,1,918,40,83,23,32.95,47.85,62.27,30.07,-0.12,3.92,0.73,1,battery_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VW,Golf,2.2 diesel,1ZZ,1,922,79,83,43,11.95,39.33,60.78,26.87,-2.65,-2.99,0.79,1,brake_issue,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
Audi,Megane,2.0 TDI,N47,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ignition_issue,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Skoda,A4,1.8 benzina,BKD,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,vacuum_leak,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ford,Focus,1.8 benzina,BKC,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,egr_issue,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
BMW,A4,2.0 TDI,BLS,1,925,20,89,35,5.44,77.24,10.9,22.99,4.98,-3.86,0.78,1,turbo_issue,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Renault,Passat,1.9 TDI,1ZZ,1,950,0,91,33,32.81,34.18,67.34,12.08,2.36,3.52,0.29,0,battery_issue,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VW,Megane,1.8 benzina,N47,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,coolant_leak,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BMW,Astra,2.2 diesel,Z19DTH,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,brake_issue,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1
VW,A4,1.9 TDI,BLS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,battery_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renault,Seria 3,1.6 HDI,AXR,1,913,115,92,24,13.6,16.56,39.51,5.08,2.08,3.8,0.58,0,brake_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1
Opel,Seria 3,1.5 dCi,BLS,1,869,28,81,28,21.56,52.1,65.78,26.27,4.14,-1.92,0.55,2,timing_chain_issue,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Skoda,Megane,1.6 HDI,OM646,1,802,45,84,45,21.13,41.13,46.22,20.38,1.86,-4.08,0.2,4,alternator_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VW,Golf,2.0 benzina,DV6,1,885,90,80,22,8.17,45.88,61.0,7.92,-3.3,-2.82,0.55,0,suspension_issue,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
Opel,Passat,1.5 dCi,BKD,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,injector_issue,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renault,Avensis,2.2 diesel,DV6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,wheel_bearing_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
BMW,Passat,1.6 benzina,OM646,1,763,113,87,30,17.38,39.57,54.78,8.97,4.98,-0.5,0.24,3,misfire,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMW,Passat,1.5 dCi,Z19DTH,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,turbo_issue,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMW,Avensis,1.6 benzina,BKC,1,844,39,86,26,0.68,26.49,40.05,25.11,2.82,-4.34,0.21,3,throttle_body_issue,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ford,Focus,1.5 dCi,OM646,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ignition_issue,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mercedes,Focus,2.2 diesel,K9K,1,817,35,87,44,18.06,29.93,69.08,12.82,2.57,-0.7,0.72,1,steering_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Renault,Passat,2.0 benzina,N47,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,oil_consumption,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Peugeot,Astra,2.0 TDI,BLS,1,813,55,90,41,34.25,59.62,43.72,33.73,1.23,3.48,0.23,3,ignition_issue,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Peugeot,Megane,1.6 HDI,K9K,1,817,3,81,20,29.99,16.93,58.04,10.55,-0.24,-1.75,0.26,0,wheel_bearing_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Opel,Golf,2.0 TDI,Z19DTH,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,dpf_issue,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ford,Focus,2.0 TDI,BKD,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,starter_issue,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Opel,Passat,1.9 TDI,OM646,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,turbo_issue,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peugeot,Focus,1.6 benzina,N47,1,754,31,100,28,31.12,39.62,53.28,15.39,1.31,-4.68,0.29,2,coolant_leak,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMW,Astra,2.2 diesel,DV6,1,872,15,81,23,9.94,42.89,39.22,32.01,26.61,24.31,0.73,4,fuel_system_issue,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ford,C Class,1.5 dCi,BKD,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,catalyst_issue,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BMW,Passat,1.5 dCi,BKD,1,940,71,84,30,14.77,59.66,53.93,19.35,21.63,15.4,0.58,2,injector_issue,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renault,Megane,2.2 diesel,Z19DTH,1,755,20,87,24,6.83,43.75,42.38,9.97,1.27,-2.37,0.65,0,normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Audi,Passat,2.0 TDI,DV6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,alternator_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ford,Astra,1.6 benzina,Z19DTH,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,brake_issue,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
BMW,Astra,2.0 benzina,DV6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,vacuum_leak,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Skoda,Octavia,2.0 TDI,1ZZ,1,872,109,63,44,20.72,21.56,64.1,8.87,-3.79,-3.82,0.68,2,thermostat_issue,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMW,Seria 3,1.6 benzina,AXR,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,throttle_body_issue,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ford,Passat,2.0 TDI,N47,1,878,24,83,22,28.89,25.87,50.71,22.67,3.73,-2.71,0.56,1,suspension_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0
Renault,Passat,2.0 TDI,BKC,1,751,91,87,28,14.3,28.34,52.5,32.9,-1.43,-2.0,0.36,1,brake_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
Toyota,Focus,1.6 benzina,AXR,1,769,104,82,31,7.16,30.16,53.42,18.66,12.05,15.66,0.07,4,o2_sensor_issue,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMW,Seria 3,1.9 TDI,BLS,1,776,13,88,20,11.22,41.44,45.8,15.1,4.32,4.71,0.51,1,starter_issue,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skoda,Astra,2.2 diesel,DV6,1,839,77,69,45,15.28,51.74,42.24,28.09,-4.82,4.43,0.74,1,thermostat_issue,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Audi,Octavia,1.6 benzina,OM646,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes,Passat,2.2 diesel,1ZZ,1,788,76,86,27,13.22,32.91,29.7,16.88,3.11,2.15,0.74,1,normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Skoda,Megane,1.9 TDI,BKC,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,timing_chain_issue,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
